track_id,track_name,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
7sBwAWyXfiIgrYQ8BaJESH,Keep The Family Close,Views,40GMAhriYJRO1rsY4YdrZb,,,,,,,,,,,,,,,,,,
1C7KSXR2GVxknex6I4ANco,9,Views,40GMAhriYJRO1rsY4YdrZb,,,,,,,,,,,,,,,,,,
03L2AoiRbWhvt7BDMx1jUB,U With Me?,Views,40GMAhriYJRO1rsY4YdrZb,,,,,,,,,,,,,,,,,,
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Views,40GMAhriYJRO1rsY4YdrZb,,,,,,,,,,,,,,,,,,
5NFYuqu8V6QXc6mzcLImd6,Hype,Views,40GMAhriYJRO1rsY4YdrZb,,,,,,,,,,,,,,,,,,
7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,0rSLgV8p5FzfnqlEk4GzxE,,,,,,,,,,,,,,,,,,
31VOknKjFrEX47bZXzqcoF,Next To Me,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
28heol5hhOGj6KYbJrRteJ,I Don’t Know Why,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
0pqnGHJpmpxLKifKRmU6WP,Believer,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
1y3bE5i57eUm3hfLAc7h08,Walking The Wire,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
0TK2YIli7K1leLovkQiNik,Señorita,Señorita,2ZaX1FdZCwchXl1QZiD4O4,,,,,,,,,,,,,,,,,,
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),4QLAtpLNUsHEYrcHXmMIZZ,,,,,,,,,,,,,,,,,,
7oolFzHipTMg2nL7shhdz2,Eraser,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,,,,,,,,,,,,,,,,,,
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,,,,,,,,,,,,,,,,,,
51ChrwmUPDJvedPQnIU8Ls,Dive,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,,,,,,,,,,,,,,,,,,
7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,,,,,,,,,,,,,,,,,,
0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,,,,,,,,,,,,,,,,,,
0NPRq1Ti6JYKOqSyiVYWZT,Back from the Edge,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,,,,,,,,,,,,,,,,,,
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,,,,,,,,,,,,,,,,,,
1wthp2KAndNsDPZxEGVNKK,Prisoner,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,,,,,,,,,,,,,,,,,,
0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,,,,,,,,,,,,,,,,,,
31YexNcOMVSFTEDGmQusSI,I Am,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,,,,,,,,,,,,,,,,,,
0rQtoQXQfwpDW0c7Fw1NeM,!!!!!!!,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,,,,,,,,,,,,,,,,,,
2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,,,,,,,,,,,,,,,,,,
4QIo4oxwzzafcBWkKjDpXY,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,,,,,,,,,,,,,,,,,,
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,,,,,,,,,,,,,,,,,,
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,,,,,,,,,,,,,,,,,,
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Heat Waves,69K1zrf6TkXHdYUO8n2qVi,,,,,,,,,,,,,,,,,,
5TvFfDlVoUWZvfqrhTJzD7,One,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
6K8qKeWo5MsFED7wCR6Kop,Sing,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
1huvTbEYtgltjQRXzrNKGi,Don't,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
3GKSfF6c3Rv3a1knSjxnXa,Nina,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
7LoWAhcGbxSkT6trTqXQR6,Intro,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,,,,,,,,,,,,,,,,,,
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,,,,,,,,,,,,,,,,,,
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,,,,,,,,,,,,,,,,,,
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,,,,,,,,,,,,,,,,,,
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,,,,,,,,,,,,,,,,,,
6zrJLhslleCHby0wbUnvVy,Future Nostalgia,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,,,,,,,,,,,,,,,,,,
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,,,,,,,,,,,,,,,,,,
2nMOodYNHBAQ3Kc1QNimZU,Cool,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,,,,,,,,,,,,,,,,,,
3AzjcOeAmA57TIOr9zF1ZW,Physical,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,,,,,,,,,,,,,,,,,,
39LLxExYz6ewLAcYrzQQyP,Levitating,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,,,,,,,,,,,,,,,,,,
2yg9UN4eo5eMVJ7OB4RWj3,Survival,Scorpion,1ATL5GLyefJaxhQzSPVrLX,,,,,,,,,,,,,,,,,,
0TlLq3lA83rQOYtrqBqSct,Nonstop,Scorpion,1ATL5GLyefJaxhQzSPVrLX,,,,,,,,,,,,,,,,,,
3szf2z1Cy1QMrtHrbn8rz9,Elevate,Scorpion,1ATL5GLyefJaxhQzSPVrLX,,,,,,,,,,,,,,,,,,
5Psnhdkyanjpgc2P8A5TSM,Emotionless,Scorpion,1ATL5GLyefJaxhQzSPVrLX,,,,,,,,,,,,,,,,,,
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,1ATL5GLyefJaxhQzSPVrLX,,,,,,,,,,,,,,,,,,
7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,2ODvWsOgouMbaA5xf0RkJe,,,,,,,,,,,,,,,,,,
4F7A0DXBrmUAkp32uenhZt,Party Monster,Starboy,2ODvWsOgouMbaA5xf0RkJe,,,,,,,,,,,,,,,,,,
4oeaIftdpT3JuZLcCkKmVE,False Alarm,Starboy,2ODvWsOgouMbaA5xf0RkJe,,,,,,,,,,,,,,,,,,
37F0uwRSrdzkBiuj0D5UHI,Reminder,Starboy,2ODvWsOgouMbaA5xf0RkJe,,,,,,,,,,,,,,,,,,
36YCdzT57us0LhDmCYtrNE,Rockin’,Starboy,2ODvWsOgouMbaA5xf0RkJe,,,,,,,,,,,,,,,,,,
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),2sBB17RXTamvj7Ncps15AK,,,,,,,,,,,,,,,,,,
45S5WTQEGOB1VHr1Q4FuPl,Golden,Fine Line,7xV2TzoaVc0ycW7fwBwAml,,,,,,,,,,,,,,,,,,
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,7xV2TzoaVc0ycW7fwBwAml,,,,,,,,,,,,,,,,,,
3jjujdWJ72nww5eGnfs2E7,Adore You,Fine Line,7xV2TzoaVc0ycW7fwBwAml,,,,,,,,,,,,,,,,,,
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,Fine Line,7xV2TzoaVc0ycW7fwBwAml,,,,,,,,,,,,,,,,,,
2IOFZdYYkFxEHVz1w34PoL,Cherry,Fine Line,7xV2TzoaVc0ycW7fwBwAml,,,,,,,,,,,,,,,,,,
5TvFfDlVoUWZvfqrhTJzD7,One,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
6K8qKeWo5MsFED7wCR6Kop,Sing,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
1huvTbEYtgltjQRXzrNKGi,Don't,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
3GKSfF6c3Rv3a1knSjxnXa,Nina,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,,,,,,,,,,,,,,,,,,
4J0kN8QS2esY6cWBsFjtW9,Death On Two Legs (Dedicated To...) - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,,,,,,,,,,,,,,,,,,
12TZzfqJyY3UvtZ3lq1WmY,Lazing On A Sunday Afternoon - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,,,,,,,,,,,,,,,,,,
1EID0aupOLdv4ZDQu2Jbrz,I'm In Love With My Car - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,,,,,,,,,,,,,,,,,,
4OKf7CcYuw5H2HptkcKxcP,You're My Best Friend - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,,,,,,,,,,,,,,,,,,
0kIpcu3DQacQObHVyra9Jx,'39 - Remastered 2011,A Night At The Opera (2011 Remaster),1GbtB4zTqAsyfZEsm1RZfx,,,,,,,,,,,,,,,,,,
0wfbD5rAksdXUzRvMfM3x5,The One,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,,,,,,,,,,,,,,,,,,
6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,,,,,,,,,,,,,,,,,,
26AuyrZGzWWiYZPSd3XBIg,Bloodstream,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,,,,,,,,,,,,,,,,,,
1pJQAHpD51J7GYaFrrFO9S,Don't Say,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,,,,,,,,,,,,,,,,,,
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,,,,,,,,,,,,,,,,,,
69iiDrtnLNPWviEvaaRuvC,Intro,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,,,,,,,,,,,,,,,,,,
4HUqrGAZ5f0gHRor7z9BFc,Black Eyes,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,,,,,,,,,,,,,,,,,,
4fIdH1l3SS0qdYRJiHwUnO,Somewhere Over The Rainbow - Dialogue,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,,,,,,,,,,,,,,,,,,
4ta4r7V0QkZ15H4uyFCKGs,Fabulous French - Dialogue,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,,,,,,,,,,,,,,,,,,
3WKnfkgwrARwElktHSU5Ik,La Vie En Rose,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,,,,,,,,,,,,,,,,,,
2aOPvzjpMwikBgngKcxsA9,Introduction (instructions),?,2Ti79nwTsont5ZHfdxIzAm,,,,,,,,,,,,,,,,,,
2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",?,2Ti79nwTsont5ZHfdxIzAm,,,,,,,,,,,,,,,,,,
0JP9xo3adEtGSdUEISiszL,Moonlight,?,2Ti79nwTsont5ZHfdxIzAm,,,,,,,,,,,,,,,,,,
3ee8Jmje8o58CHK66QrVC2,SAD!,?,2Ti79nwTsont5ZHfdxIzAm,,,,,,,,,,,,,,,,,,
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),?,2Ti79nwTsont5ZHfdxIzAm,,,,,,,,,,,,,,,,,,
2SnNaoNhMjC1WRMTWD8qTX,Mark My Words,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,,,,,,,,,,,,,,,,,,
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,,,,,,,,,,,,,,,,,,
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,,,,,,,,,,,,,,,,,,
09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,,,,,,,,,,,,,,,,,,
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,,,,,,,,,,,,,,,,,,
7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
1YscJ7yVTlFxW3eF6pv5ba,Allergic,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,,,,,,,,,,,,,,,,,,
1DM0p3WrhjLh6sddmLK0c9,Love In The Future (Intro),Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,,,,,,,,,,,,,,,,,,
6KLgKZwCJp8GWo35KEOF3S,The Beginning...,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,,,,,,,,,,,,,,,,,,
03YrTPLMgGXQOlKTTBwgiO,Open Your Eyes,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,,,,,,,,,,,,,,,,,,
1G2Ya2ubnlS7xFfs1CfY3j,Made to Love,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,,,,,,,,,,,,,,,,,,
2scd9lw4ljzDwMfG3WW4gD,Who Do We Think We Are (feat. Rick Ross),Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,,,,,,,,,,,,,,,,,,
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,0Uv83rRhY5QvHKkQoULRKk,,,,,,,,,,,,,,,,,,
6JmSfynzr6E0QllQZNEXEb,Angel of Small Death and the Codeine Scene,Hozier,0Uv83rRhY5QvHKkQoULRKk,,,,,,,,,,,,,,,,,,
4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,0Uv83rRhY5QvHKkQoULRKk,,,,,,,,,,,,,,,,,,
2DNXgvkyv35vTWvdgjs7qn,Someone New,Hozier,0Uv83rRhY5QvHKkQoULRKk,,,,,,,,,,,,,,,,,,
1XJQ7xI6jzcZybuHemxsPP,To Be Alone,Hozier,0Uv83rRhY5QvHKkQoULRKk,,,,,,,,,,,,,,,,,,
31VOknKjFrEX47bZXzqcoF,Next To Me,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
28heol5hhOGj6KYbJrRteJ,I Don’t Know Why,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
0pqnGHJpmpxLKifKRmU6WP,Believer,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
1y3bE5i57eUm3hfLAc7h08,Walking The Wire,Evolve,33pt9HBdGlAbRGBHQgsZsU,,,,,,,,,,,,,,,,,,
39LmTF9RgyakzSYX8txrow,imagine,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,,,,,,,,,,,,,,,,,,
1TEL6MlSSVLSdhOSddidlJ,needy,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,,,,,,,,,,,,,,,,,,
4uTvPEr01pjTbZgl7jcKBD,NASA,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,,,,,,,,,,,,,,,,,,
2hloaUoRonYssMuqLCBLTX,bloodline,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,,,,,,,,,,,,,,,,,,
3wFLWP0FcIqHK1wb1CPthQ,fake smile,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,,,,,,,,,,,,,,,,,,
6mAuw7R6u4vlNneuBgnC8K,How,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,,,,,,,,,,,,,,,,,,
7brQHA2CgQpcMBiOlfiXYb,Afraid,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,,,,,,,,,,,,,,,,,,
0yyyapBjZ9Ek1vcpp3e9bj,Everybody's Watching Me (Uh Oh),I Love You.,4xkM0BwLM9H2IUcbYzpcBI,,,,,,,,,,,,,,,,,,
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,,,,,,,,,,,,,,,,,,
6cWpj6c5pNZYEk5KYjNBji,Let It Go,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,,,,,,,,,,,,,,,,,,
33zbOXJSwW7uf4VXXWow2O,the ends,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,,,,,,,,,,,,,,,,,,
2Zy7XVdxyZQB8xp5xbpJdl,way back,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,,,,,,,,,,,,,,,,,,
7pas6O1LYbaeChEFQBhPFU,coordinate,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,,,,,,,,,,,,,,,,,,
1Ci4wASMY4xtKVMeHA6Sd5,through the late night,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,,,,,,,,,,,,,,,,,,
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,,,,,,,,,,,,,,,,,,
0VJYhKhrHgJ7fgjGaC2k07,The Explanation,17,5VdyJkLe3yvOs0l4xXbWp0,,,,,,,,,,,,,,,,,,
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,5VdyJkLe3yvOs0l4xXbWp0,,,,,,,,,,,,,,,,,,
2H3wWrnO758y0fPH7Ilerg,Depression & Obsession,17,5VdyJkLe3yvOs0l4xXbWp0,,,,,,,,,,,,,,,,,,
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,17,5VdyJkLe3yvOs0l4xXbWp0,,,,,,,,,,,,,,,,,,
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,17,5VdyJkLe3yvOs0l4xXbWp0,,,,,,,,,,,,,,,,,,
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,2vD3zSQr8hNlg0obNel4TE,,,,,,,,,,,,,,,,,,
4XLu3tTSZiPFVC9mmuR6Zp,All These Years,Camila,2vD3zSQr8hNlg0obNel4TE,,,,,,,,,,,,,,,,,,
5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila,2vD3zSQr8hNlg0obNel4TE,,,,,,,,,,,,,,,,,,
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila,2vD3zSQr8hNlg0obNel4TE,,,,,,,,,,,,,,,,,,
5xi2SXmF3A5AIsuGXiUIZu,Inside Out,Camila,2vD3zSQr8hNlg0obNel4TE,,,,,,,,,,,,,,,,,,
65kp3OFn7JXbCvkm3m2Ui2,Two®,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,,,,,,,,,,,,,,,,,,
1QgTBfRN5m81a5K01qens6,444+222,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,,,,,,,,,,,,,,,,,,
1uL78kFWxhz3umTMWJu8n5,Sauce It Up,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,,,,,,,,,,,,,,,,,,
0QV16pno66L6K3fn4W13b7,No Sleep Leak,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,,,,,,,,,,,,,,,,,,
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,,,,,,,,,,,,,,,,,,
7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,,,,,,,,,,,,,,,,,,
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,,,,,,,,,,,,,,,,,,
2Z8WuEywRWYTKe1NybPQEW,Ride,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,,,,,,,,,,,,,,,,,,
1s9xuJxhYM0LdVqksjegcg,Fairly Local,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,,,,,,,,,,,,,,,,,,
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,,,,,,,,,,,,,,,,,,
4P76CEIXrrWT2cgS1YrTMr,Genesis,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,,,,,,,,,,,,,,,,,,
2OWKDTonST8HNko3dBlPPp,Lost In Your Light (feat. Miguel),Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,,,,,,,,,,,,,,,,,,
5eTNdkstwKaNahHf41fJ9u,Hotter Than Hell,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,,,,,,,,,,,,,,,,,,
7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,,,,,,,,,,,,,,,,,,
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,,,,,,,,,,,,,,,,,,
7BqHUALzNBTanL6OvsqmC1,Happier,Happier,78EicdHZr5XBWD7llEZ1Jh,,,,,,,,,,,,,,,,,,
1n4jwRVXdkK2U34nBDUKKT,BLOOD.,DAMN.,4eLPsYPBmXABThSJ821sqY,,,,,,,,,,,,,,,,,,
6HZILIRieu8S0iqY8kIKhj,DNA.,DAMN.,4eLPsYPBmXABThSJ821sqY,,,,,,,,,,,,,,,,,,
4BHSjbYylfOH5WAGusDyni,YAH.,DAMN.,4eLPsYPBmXABThSJ821sqY,,,,,,,,,,,,,,,,,,
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,DAMN.,4eLPsYPBmXABThSJ821sqY,,,,,,,,,,,,,,,,,,
2LTlO3NuNVN70lp2ZbVswF,FEEL.,DAMN.,4eLPsYPBmXABThSJ821sqY,,,,,,,,,,,,,,,,,,
7wBJfHzpfI3032CSD7CE2m,STARGAZING,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,,,,,,,,,,,,,,,,,,
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,,,,,,,,,,,,,,,,,,
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,,,,,,,,,,,,,,,,,,
4SZepBIPDRwPaHIjAKwRDb,R.I.P. SCREW,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,,,,,,,,,,,,,,,,,,
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,,,,,,,,,,,,,,,,,,
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,20lOt6G8MHv8ZO7ViOmiP7,,,,,,,,,,,,,,,,,,
5xS9R5yNeVsB9shSR60eX3,If I Lose Myself,Native,20lOt6G8MHv8ZO7ViOmiP7,,,,,,,,,,,,,,,,,,
1nE1VjP943pIuFdNWcLgYM,Feel Again,Native,20lOt6G8MHv8ZO7ViOmiP7,,,,,,,,,,,,,,,,,,
0ILXYaWxMQVEXnKq2eTmjW,What You Wanted,Native,20lOt6G8MHv8ZO7ViOmiP7,,,,,,,,,,,,,,,,,,
3IQF4xCQUPicbA4hWfTxPo,I Lived,Native,20lOt6G8MHv8ZO7ViOmiP7,,,,,,,,,,,,,,,,,,
4Ry1k3dG0gXTnJ7MRBgZ4n,Things That Stop You Dreaming,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,,,,,,,,,,,,,,,,,,
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,,,,,,,,,,,,,,,,,,
0VcdgrMOVRozDwCsBw86Cb,Staring At The Stars,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,,,,,,,,,,,,,,,,,,
1WLvHbIiY91oEzXxUBWPnW,All The Little Lights,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,,,,,,,,,,,,,,,,,,
2ir7ESj8NjGTyoM4d3UEc1,The Wrong Direction,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,,,,,,,,,,,,,,,,,,
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,1s9tU91VJt4sU5owi29GD3,,,,,,,,,,,,,,,,,,
52RK8UVEDgUAgpecOpTQM3,You Make Me,True,1s9tU91VJt4sU5owi29GD3,,,,,,,,,,,,,,,,,,
4lhqb6JvbHId48OUJGwymk,Hey Brother,True,1s9tU91VJt4sU5owi29GD3,,,,,,,,,,,,,,,,,,
4eDYMhIin1pSLIG96f1aD0,Addicted To You,True,1s9tU91VJt4sU5owi29GD3,,,,,,,,,,,,,,,,,,
4yTeQK2XThWYeEW8D72XmU,Dear Boy,True,1s9tU91VJt4sU5owi29GD3,,,,,,,,,,,,,,,,,,
